NAME	X	Y
Parking_E-MH-5927-3	1077724.99500000000	1058995.90100000000
Parking_E-MH-5955	1074127.05900000000	1054659.33100000000
Parking_E-MH-597-1	1063362.06900000000	1072668.66400000000
Parking_E-MH-5987-1	1083736.28700000000	1048089.22500000000
Parking_E-MH-6045-1	1081562.79000000000	1049815.22100000000
Parking_E-MH-6046-2	1081864.11000000000	1049080.03400000000
Parking_E-MH-6073-1	1081625.18400000000	1050288.38400000000
Parking_E-MH-6107-1	1075776.23800000000	1056428.72400000000
Parking_E-MH-6108-1	1075798.32300000000	1056737.69100000000
Parking_E-MH-6109-1	1072862.37300000000	1057052.33800000000
Parking_E-MH-6109-2	1071873.25500000000	1056166.22900000000
Parking_E-MH-6109-3	1072485.92900000000	1056613.38700000000
Parking_E-MH-6109-4	1071675.30900000000	1056475.62200000000
Parking_E-MH-6109-6	1072200.85000000000	1056642.79900000000
Parking_E-MH-611	1083994.82700000000	1074205.30800000000
Parking_E-MH-6113	1078858.04300000000	1047540.94200000000
Parking_E-MH-6187	1079733.80200000000	1050094.68700000000
Parking_E-MH-6228-1	1070168.03900000000	1056916.27200000000
Parking_E-MH-6228-2	1070228.14600000000	1056577.62600000000
Parking_E-MH-6231	1069763.54600000000	1055842.09600000000
Parking_E-MH-6236	1069028.48400000000	1056694.80900000000
Parking_E-MH-6238	1070245.55000000000	1056393.53200000000
Parking_E-MH-626	1077584.88200000000	1067866.87400000000
Parking_E-MH-626-1	1077747.55200000000	1068646.44300000000
Parking_E-MH-627	1078459.29800000000	1068798.60200000000
Parking_E-MH-627-1	1078332.88400000000	1068501.11500000000
Parking_E-MH-629	1083405.14500000000	1073247.00700000000
Parking_E-MH-6342	1069265.81200000000	1050949.69000000000
Parking_E-MH-6343	1069751.43300000000	1056609.71600000000
Parking_E-MH-6346	1070827.38100000000	1056277.84700000000
Parking_E-MH-6348	1070961.06200000000	1056789.18600000000
Parking_E-MH-6349	1071046.94700000000	1057247.50400000000
Parking_E-MH-6433	1071041.82000000000	1057587.03400000000
Parking_E-MH-6440	1070237.11900000000	1057580.79900000000
Parking_E-MH-6446	1071054.67000000000	1055980.32000000000
Parking_E-MH-6448	1071179.06100000000	1056392.58700000000
Parking_E-MH-650	1074689.30100000000	1073918.85600000000
Parking_E-MH-6502	1070664.82300000000	1058062.49600000000
Parking_E-MH-6503	1070644.23900000000	1058505.57900000000
Parking_E-MH-6505	1070234.78600000000	1058341.98700000000
Parking_E-MH-663	1075008.16400000000	1072692.15300000000
Parking_E-MH-6660	1070322.23300000000	1062426.29300000000
Parking_E-MH-6870	1082083.36700000000	1050996.40600000000
Parking_E-MH-6881	1079526.76400000000	1052039.51200000000
Parking_E-MH-6932-2	1082266.50300000000	1054301.77100000000
Parking_E-MH-6934	1079269.96300000000	1053367.01400000000
Parking_E-MH-6934-2	1079501.99000000000	1053655.39300000000
Parking_E-MH-6974-1	1081251.75300000000	1054141.92100000000
Parking_E-MH-699-2	1073993.43800000000	1064745.85100000000
Parking_E-MH-6994	1079960.64200000000	1057267.50900000000
Parking_E-MH-7073	1080736.32200000000	1054793.83200000000
Parking_E-MH-7099-2	1085413.50500000000	1056258.89000000000
Parking_E-MH-7101-1	1086174.70100000000	1055055.86300000000
Parking_E-MH-7101-2	1085756.73700000000	1055050.04900000000
Parking_E-MH-7167	1084822.95100000000	1057874.67300000000
Parking_E-MH-7171	1081516.09400000000	1056163.40100000000
Parking_E-MH-7171-1	1081272.11400000000	1056045.40400000000
Parking_E-MH-7176	1081442.22900000000	1054820.90800000000
Parking_E-MH-7190	1079512.62800000000	1056551.90000000000
Parking_E-MH-7192	1079513.80200000000	1055478.85500000000
Parking_E-MH-7196	1079450.55400000000	1054373.69300000000
Parking_E-MH-7213	1082335.80100000000	1058518.93900000000
Parking_E-MH-7216	1081688.52000000000	1058304.49600000000
Parking_E-MH-7218	1081237.57200000000	1058194.84800000000
Parking_E-MH-7373	1081780.34900000000	1056185.73700000000
Parking_E-MH-7405	1073239.58900000000	1057044.92900000000
Parking_E-MH-7419-1	1077195.69500000000	1057895.13600000000
Parking_E-MH-7419-2	1077049.53500000000	1057604.83800000000
Parking_E-MH-744	1081902.03100000000	1074593.27700000000
Parking_E-MH-744-2	1081668.03800000000	1074254.62300000000
Parking_E-MH-7559	1075578.40800000000	1051102.58700000000
Parking_E-MH-7564-1	1076124.03900000000	1057335.21100000000
Parking_E-MH-7566-1	1073145.31300000000	1056668.47200000000
Parking_E-MH-7566-2	1073369.43300000000	1056640.93600000000
Parking_E-MH-765	1076132.87000000000	1070955.81800000000
Parking_E-MH-7650	1079376.51700000000	1059561.24000000000
Parking_E-MH-7715-1	1072979.47600000000	1055951.61900000000
Parking_E-MH-7715-2	1073204.33600000000	1055915.09600000000
Parking_E-MH-7738	1080998.32200000000	1058525.73900000000
Parking_E-MH-776	1077442.98000000000	1075815.81600000000
Parking_E-MH-7826	1078072.18500000000	1051425.20900000000
Parking_E-MH-7830	1080372.08300000000	1059498.07500000000
Parking_E-MH-7838	1080768.59200000000	1058681.34700000000
Parking_E-MH-7846	1078612.58400000000	1056076.53600000000
Parking_E-MH-785	1075097.48200000000	1077572.16200000000
Parking_E-MH-7877	1078689.33500000000	1053496.18700000000
Parking_E-MH-7897	1078921.71000000000	1056252.49900000000
Parking_E-MH-790	1075051.43600000000	1073431.69800000000
Parking_E-MH-7902	1078886.39300000000	1054419.20000000000
Parking_E-MH-7920	1079210.17800000000	1056520.16000000000
Parking_E-MH-7979	1079302.78000000000	1051082.87100000000
Parking_E-MH-7981	1078848.18500000000	1050967.52700000000
Parking_E-MH-8008-1	1077053.09800000000	1058369.94300000000
Parking_E-MH-8025	1072139.53500000000	1056071.03100000000
Parking_E-MH-8078-1	1078305.40800000000	1055863.41700000000
Parking_E-MH-8117	1076821.41100000000	1049613.12300000000
Parking_E-MH-8153-1	1087596.70200000000	1060295.30800000000
Parking_E-MH-818	1077104.65700000000	1074615.76500000000
Parking_E-MH-8196-3	1088336.80100000000	1060241.44900000000
Parking_E-MH-8252	1075794.81300000000	1057040.17100000000
Parking_E-MH-8327-1	1089201.32200000000	1058934.61100000000
Parking_E-MH-8327-3	1087976.11000000000	1058930.50500000000
Parking_E-MH-8341	1088015.45700000000	1058512.96800000000
Parking_E-MH-8455-1	1087371.11700000000	1055410.32800000000
Parking_E-MH-8492	1090329.36100000000	1055710.73000000000
Parking_E-MH-859	1079971.35700000000	1071036.31000000000
Parking_E-MH-861-2	1079708.04300000000	1070116.66000000000
Parking_E-MH-8626-1	1087691.40000000000	1054667.62300000000
Parking_E-MH-871-2	1080329.27300000000	1070988.94000000000
Parking_E-MH-875	1081375.93500000000	1068162.68500000000
Parking_E-MH-878	1081400.29800000000	1068666.15300000000
Parking_E-MH-8802	1072133.34700000000	1057462.75400000000
Parking_E-MH-8802-1	1072846.08800000000	1057485.21200000000
Parking_E-MH-8802-2	1073328.94200000000	1057456.37800000000
Parking_E-MH-8804	1072066.84200000000	1058044.81800000000
Parking_E-MH-8805-4	1072305.36500000000	1057804.66100000000
Parking_E-MH-881	1081684.59500000000	1071359.59000000000
Parking_E-MH-8816-1	1074761.24000000000	1057895.98500000000
Parking_E-MH-8828	1073306.87800000000	1055316.12500000000
Parking_E-MH-8837-1	1088097.46100000000	1053018.20500000000
Parking_E-MH-8846	1073435.55200000000	1056090.15600000000
Parking_E-MH-8848	1073604.51800000000	1056717.08000000000
Parking_E-MH-8853	1067938.00900000000	1054171.50300000000
Parking_E-MH-888	1079361.48400000000	1069526.31700000000
Parking_E-MH-889	1079055.43600000000	1069385.95900000000
Parking_E-MH-8956	1072621.87400000000	1055798.70700000000
Parking_E-MH-8959	1072573.01800000000	1056033.80100000000
Parking_E-MH-8990	1067041.10000000000	1054493.13200000000
Parking_E-MH-9006	1080998.57200000000	1045048.58500000000
Parking_E-MH-9010	1067157.77400000000	1054854.16700000000
Parking_E-MH-9012	1069519.54600000000	1054138.51800000000
Parking_E-MH-9013	1081751.47800000000	1044651.53500000000
Parking_E-MH-9015-1	1082156.51300000000	1044716.14200000000
Parking_E-MH-9015-2	1081836.37300000000	1045033.67100000000
Parking_E-MH-9021	1069493.90800000000	1053913.18700000000
Parking_E-MH-9024-2	1083066.38200000000	1044396.49300000000
Parking_E-MH-9024-3	1082835.63700000000	1043854.38300000000
Parking_E-MH-9029	1079361.94800000000	1045737.58700000000
Parking_E-MH-907	1078494.71900000000	1077543.85300000000
Parking_E-MH-9091-1	1088586.45400000000	1062310.33900000000
Parking_E-MH-9091-2	1088598.19400000000	1061907.22500000000
Parking_E-MH-918	1080876.46700000000	1076084.20700000000
Parking_E-MH-9201	1090253.45000000000	1065316.66200000000
Parking_E-MH-926	1083032.32100000000	1076322.40200000000
Parking_E-MH-9346	1085652.95500000000	1060627.70400000000
Parking_E-MH-9350	1086450.29100000000	1061209.19100000000
Parking_E-MH-9374-1	1086949.65600000000	1060378.39600000000
Parking_E-MH-9375	1086868.77700000000	1060553.01400000000
Parking_E-MH-9420	1083979.96900000000	1061886.33000000000
Parking_E-MH-9441	1086027.74300000000	1060066.93300000000
Parking_E-MH-9441-1	1085518.90300000000	1060013.06200000000
Parking_E-MH-955	1080841.72300000000	1077800.68000000000
Parking_E-MH-955-1	1081521.24800000000	1077791.79700000000
Parking_E-MH-964	1082620.34500000000	1075546.99700000000
Parking_E-MH-9663-1	1083155.30400000000	1060928.56700000000
Parking_E-MH-9754-1	1080248.75600000000	1061334.23100000000
Parking_E-MH-9826	1082548.92900000000	1060245.73800000000
Parking_E-MH-9840	1082773.94200000000	1059703.23200000000
Parking_E-MH-9841-1	1082225.93300000000	1059860.32200000000
Parking_E-MH-9869	1080675.59900000000	1059726.43200000000
Parking_E-MH-9907	1081719.73200000000	1064799.05200000000
Parking_E-MH-9922-1	1082379.34500000000	1064180.48900000000
Parking_E-MH-9923-1	1081925.67800000000	1064250.16500000000
Parking_E-MH-9923-2	1081610.96500000000	1064110.69800000000
Parking_E-MH-9923-3	1081475.87000000000	1064267.09300000000
Parking_E-MH-9923-4	1081537.18100000000	1063417.63700000000
Parking_E-MH-9924-2	1081366.99900000000	1064081.37900000000
Parking_E-MH-994	1078670.33700000000	1069997.57600000000
Parking_E-MH-9974-1	1079005.06100000000	1061888.13600000000
Parking_E-MH-9995-1	1079243.34900000000	1061166.02900000000
Parking_E-node-1012	1068516.82700000000	1053689.80300000000
Parking_E-node-1044	1069349.61300000000	1053280.28400000000
Parking_E-node-1046	1068439.29300000000	1053360.05600000000
Parking_E-node-1047	1070610.17200000000	1055469.06600000000
Parking_E-node-1067	1070284.53900000000	1048445.60200000000
Parking_E-node-1094	1079953.98600000000	1054909.73700000000
Parking_E-node-1095-1	1082721.84400000000	1057082.52200000000
Parking_E-node-1127-1	1069778.68100000000	1050459.69700000000
Parking_E-node-1127-2	1069693.91900000000	1050067.59100000000
Parking_E-node-1140-1	1088564.14900000000	1048943.22000000000
Parking_E-node-1140-2	1088973.78400000000	1049066.84100000000
Parking_E-node-1166-1	1063338.28300000000	1069151.39100000000
Parking_E-node-1224	1088390.91000000000	1045776.18600000000
Parking_E-node-1225-2	1088144.58600000000	1045513.54000000000
Parking_E-node-1229-1	1087043.66800000000	1044857.05200000000
Parking_E-node-1230	1085774.23800000000	1045584.25500000000
Parking_E-node-1231	1086227.10500000000	1045703.36400000000
Parking_E-node-1240-1	1087136.58900000000	1046791.71800000000
Parking_E-node-1240-2	1087216.87100000000	1046584.74600000000
Parking_E-node-1243-1	1086740.68900000000	1046780.16300000000
Parking_E-node-1267-2	1082100.34600000000	1046068.29000000000
Parking_E-node-1321	1069680.00300000000	1049520.27300000000
Parking_E-node-1352	1069767.18900000000	1052501.23500000000
Parking_E-node-1354	1068700.98100000000	1053927.19500000000
Parking_E-node-1357	1069690.31900000000	1054721.71800000000
Parking_E-node-1359	1069419.18100000000	1055106.51700000000
Parking_E-node-1360	1069429.88900000000	1055447.55700000000
Parking_E-node-1369	1071015.50100000000	1055517.99400000000
Parking_E-node-1370	1071323.73700000000	1057186.42600000000
Parking_E-node-1371	1070096.40100000000	1055974.27400000000
Parking_E-node-1372	1069612.18500000000	1056111.76300000000
Parking_E-node-1373	1069601.93200000000	1057156.62200000000
Parking_E-node-1375	1069348.04700000000	1057167.57100000000
Parking_E-node-1380	1067158.93500000000	1055227.97200000000
Parking_E-node-1420	1067807.68700000000	1057402.46300000000
Parking_E-node-1432	1069879.14900000000	1060105.97600000000
Parking_E-node-1434	1070370.51900000000	1061267.14700000000
Parking_E-node-1434-1	1070572.00500000000	1060880.42300000000
Parking_E-node-1436	1069547.65900000000	1061111.64200000000
Parking_E-node-1446	1068379.06000000000	1061002.25900000000
Parking_E-node-1453	1069355.84000000000	1062083.38100000000
Parking_E-node-1456	1069547.37300000000	1062077.26900000000
Parking_E-node-1457	1071139.04600000000	1062397.14600000000
Parking_E-node-1464	1069551.74100000000	1062732.01100000000
Parking_E-node-1472	1079530.54400000000	1052489.28300000000
Parking_E-node-1476-1	1079416.63500000000	1058942.54800000000
Parking_E-node-1502-1	1071748.34900000000	1056689.56200000000
Parking_E-node-1502-2	1071617.56500000000	1056120.68700000000
Parking_E-node-1502-4	1071608.84000000000	1055499.82200000000
Parking_E-node-1502-5	1071530.55800000000	1055190.23600000000
Parking_E-node-1508	1086518.02500000000	1063312.68800000000
Parking_E-node-1508-1	1086399.62300000000	1063603.05000000000
Parking_E-node-1510	1086697.48800000000	1066349.61700000000
Parking_E-node-1510-1	1086457.41800000000	1066079.43300000000
Parking_E-node-1511	1086716.95200000000	1066055.24700000000
Parking_E-node-1518-2	1083004.26500000000	1061935.23400000000
Parking_E-node-1518-3	1083578.15800000000	1061960.41700000000
Parking_E-node-1532	1081762.08000000000	1059904.56400000000
Parking_E-node-1536	1078783.01600000000	1061672.12400000000
Parking_E-node-1553	1076098.81900000000	1059850.07600000000
Parking_E-node-1569-2	1076324.23400000000	1065856.70900000000
Parking_E-node-1571-2	1076177.99300000000	1065162.09900000000
Parking_E-node-1573-1	1075615.91600000000	1065238.47300000000
Parking_E-node-1573-2	1075741.71100000000	1064633.49700000000
Parking_E-node-1576-1	1076543.28300000000	1066800.16600000000
Parking_E-node-1577-1	1075616.29600000000	1067068.89000000000
Parking_E-node-1579-2	1076565.17200000000	1066142.05300000000
Parking_E-node-1582	1078369.09800000000	1069376.13400000000
Parking_E-node-1583	1078312.15700000000	1069585.05800000000
Parking_E-node-1583-1	1078472.64900000000	1069685.21700000000
Parking_E-node-1607	1080767.30100000000	1071800.63800000000
Parking_E-node-161	1084947.53300000000	1060014.74700000000
Parking_E-node-1612-1	1076270.67700000000	1062264.33000000000
Parking_E-node-1638	1064895.81600000000	1058898.25200000000
Parking_E-node-1645	1087131.33000000000	1069356.98300000000
Parking_E-node-1647-1	1088645.42000000000	1067355.46800000000
Parking_E-node-1656	1072375.27400000000	1076222.64300000000
Parking_E-node-1657	1071350.80700000000	1076458.53600000000
Parking_E-node-1658	1072443.86400000000	1076410.91400000000
Parking_E-node-1659	1072173.36300000000	1075775.67500000000
Parking_E-node-166	1087149.19700000000	1065623.25800000000
Parking_E-node-1668-2	1073071.79400000000	1076995.82700000000
Parking_E-node-167	1086906.30400000000	1065423.38800000000
Parking_E-node-1670-1	1074376.21400000000	1077211.97300000000
Parking_E-node-1672	1073583.18900000000	1077610.49100000000
Parking_E-node-1679	1083406.63100000000	1076417.45600000000
Parking_E-node-1685	1084423.49000000000	1077363.13800000000
Parking_E-node-1687	1079604.32600000000	1076251.41000000000
Parking_E-node-1690-1	1080582.44800000000	1074629.92800000000
Parking_E-node-1697	1068995.35100000000	1071406.65700000000
Parking_E-node-1706-1	1068448.72100000000	1066927.66100000000
Parking_E-node-1716	1063320.90500000000	1069911.25400000000
Parking_E-node-1718	1062268.23500000000	1071226.00600000000
Parking_E-node-1718-1	1062359.42200000000	1070918.51700000000
Parking_E-node-1718-2	1062139.61600000000	1071517.86400000000
Parking_E-node-1738-2	1069390.77700000000	1065750.94800000000
Parking_E-node-1742	1071892.97900000000	1065359.81800000000
Parking_E-node-1745	1074108.98800000000	1062563.62000000000
Parking_E-node-1753	1074271.42300000000	1060778.49600000000
Parking_E-node-1755	1065192.57900000000	1064024.04600000000
Parking_E-node-1758	1066086.95000000000	1062871.00000000000
Parking_E-node-1762	1067249.59200000000	1063512.05400000000
Parking_E-node-1767	1067419.53300000000	1065324.06100000000
Parking_E-node-1776	1066122.84100000000	1062433.57800000000
Parking_E-node-1785-1	1069734.96900000000	1066450.63300000000
Parking_E-node-1795	1072034.65200000000	1060460.42100000000
Parking_E-node-1796	1071768.86700000000	1060480.99600000000
Parking_E-node-1799	1072983.35800000000	1063823.61400000000
Parking_E-node-1807-1	1073534.41600000000	1063594.21900000000
Parking_E-node-1811	1073080.89900000000	1061944.51800000000
Parking_E-node-1813	1075567.38100000000	1061111.77500000000
Parking_E-node-1815	1075389.14000000000	1060907.32800000000
Parking_E-node-1816	1075469.74200000000	1060727.11000000000
Parking_E-node-1817	1072150.58200000000	1059614.57500000000
Parking_E-node-1819	1072409.84800000000	1060536.80800000000
Parking_E-node-1824	1065271.19800000000	1061699.96100000000
Parking_E-node-1827-1	1064448.92900000000	1061819.28400000000
Parking_E-node-1829	1067197.46200000000	1062302.64300000000
Parking_E-node-1831	1066624.52100000000	1061474.31000000000
Parking_E-node-1835	1067889.78800000000	1062082.40000000000
Parking_E-node-1837	1067749.88000000000	1061753.32400000000
Parking_E-node-1837-1	1068116.05800000000	1061459.27000000000
Parking_E-node-1844	1067770.90400000000	1059392.18300000000
Parking_E-node-1845	1068077.22900000000	1059472.32700000000
Parking_E-node-1850	1067161.17100000000	1060498.71600000000
Parking_E-node-1859-1	1068725.04400000000	1058088.41300000000
Parking_E-node-1866	1070128.34000000000	1071859.63100000000
Parking_E-node-1866-1	1068867.84500000000	1071886.55900000000
Parking_E-node-1867	1068898.30000000000	1072393.39200000000
Parking_E-node-1867-1	1069131.48100000000	1072425.67900000000
Parking_E-node-1894	1063305.15700000000	1077679.81800000000
Parking_E-node-1898	1063738.07800000000	1075677.53400000000
Parking_E-node-1905-1	1062684.66000000000	1074791.47000000000
Parking_E-node-1914	1062680.61800000000	1076058.79500000000
Parking_E-node-1917	1062559.46500000000	1075727.91100000000
